player_name,team,conf,GP,Min_per,ORtg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,ht,num,porpag,adjoe,pfr,year,pid,type,Rec Rank,ast/tov,rimmade,rimmade+rimmiss,midmade,midmade+midmiss,rimmade/(rimmade+rimmiss),midmade/(midmade+midmiss),dunksmade,dunksmiss+dunksmade,dunksmade/(dunksmade+dunksmiss),pick,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,role,3p/100?,dob,bt_fetch_year
Simone Foreman,Holy Cross,Pat,31,65.3,82.2,21.9,41.9,44.59,8.8,20.5,8,21.8,35,52,0.673,96,220,0.436,12,52,0.231,0.4,1.9,19.1,Sr,5-9,24,0.588827,82.3093,2,2026,71874,"Washington, DC",,0.44927666,77,149,19,71,0.5168,0.2676,0,0,,,84.2666,86.2656,3.07878,184.623,-2.72987,-3.33983,0.609961,-2.83934,28.0065,-2.38516,-0.454187,2.0645,5.1935,7.2581,1,0.9032,0.0968,8.4839,Wing G,3.59394,,2026
McKenna Eddings,Georgia Southern,SB,30,83.4,96.1,22.1,48,50.3,3.3,9,13.3,18.4,44,63,0.698,83,171,0.485,59,186,0.317,1.7,2.4,17.6,Sr,6-0,30,2.74008,99.8652,2.6,2026,71877,"Williamsburg, VA",,0.90789687,56,98,27,73,0.5714,0.3699,0,0,,,94.2452,91.8783,3.04802,185.375,3.5308,2.7012,0.829597,3.0481,33.6548,2.5145,0.533603,1.0645,2.871,3.9355,2.2258,1.3548,0.6774,13.3548,Combo G,10.6851,,2026
Maryam Dauda,South Carolina,SEC,36,26.1,112.9,13.2,48.5,57.97,10.7,16.4,3.6,22.4,37,48,0.771,26,46,0.565,4,20,0.2,5.5,1.5,72.7,Sr,6-4,30,1.43536,112.818,3.3,2026,71878,"Bentonville, AR",97.6,0.50008178,17,27,9,19,0.6296,0.4737,0,0,,,78.7178,69.5786,1.90603,95.088,12.266,6.27253,5.99342,8.22847,11.3361,3.71703,4.51144,1.0278,1.9167,2.9444,0.3056,0.3056,0.6389,2.8056,Stretch 4,2.69008,,2026
Maca Retamales,Florida Gulf Coast,ASun,23,20.9,93.8,24.3,50.5,53.37,4,7.8,13.6,21.4,15,21,0.714,22,40,0.55,16,51,0.314,1.4,1.9,23.1,Sr,6-1,7,0.894014,99.7818,2.9,2026,71879,"Santiago, Chile",,0.78260871,17,31,5,9,0.5484,0.5556,0,0,,,93.0861,94.1395,0.912273,43.9605,-0.96039,0.303961,-1.26435,2.07904,10.96,2.25059,-0.171557,0.36,0.88,1.24,0.72,0.44,0.2,4.44,Combo G,12.0438,,2026
Bella Stuart,Albany,AE,27,30.6,88,14.9,42.3,46.22,7,12,9.3,24.8,12,17,0.706,17,40,0.425,7,25,0.28,1,2.8,26.2,Sr,5-11,1,0.146984,79.4229,2.9,2026,71884,"Clifton Park, NY",,0.79994401,16,31,1,9,0.5161,0.1111,0,0,,,90.8651,93.4935,1.12736,64.1755,-1.30564,-1.73658,0.430943,0.00529112,13.3964,-0.951627,0.956918,0.6786,1.2143,1.8929,0.5714,0.5714,0.1071,2.4643,Wing G,4.63105,,2026
Bianca Juzzo,Kent St.,MAC,26,29.5,83.2,13.5,36.5,43.87,5.7,8.4,10.3,30.1,17,20,0.85,17,40,0.425,4,23,0.174,0.6,1.1,31.7,Sr,5-11,5,-0.0378567,75.373,4.6,2026,71887,"Ribeirão Preto, Brazil",,0.7666604,10,20,7,20,0.5,0.35,0,0,,,100.376,99.347,0.862096,57.0427,-2.8006,-1.50551,-1.29508,-4.48739,13.5821,-3.04056,-1.44682,0.8571,1.1786,2.0357,0.8214,0.25,0.1071,2.6071,Wing G,3.7409,,2026
Seairra Hughes,Bellarmine,ASun,1,0.8,74.7,20,28.6,42.07,22.1,32.2,0,22.1,3,3,1,2,6,0.333,0,1,0,0,5.8,42.9,Sr,6-0,1,-0.0687816,74.158,16.5,2026,71889,"Aurora, CO",,0,2,3,0,3,0.6667,0,0,0,,,93.9297,97.6121,0.693017,3.36378,-13.6988,-5.30189,-8.39694,-9.13474,9.7,-7.40487,-1.72987,2,3,5,0,1,0,7,PF/C,5.70298,,2026
Sana'a Garrett,Hofstra,CAA,22,32.2,67.8,15.6,39.3,39.39,1.3,6.7,21.7,36.7,5,14,0.357,23,61,0.377,3,9,0.333,0.3,2.2,20,Jr,5-7,0,-0.95896,61.4395,3,2026,71891,"Philadelphia, PA",,1.05262545,17,45,6,16,0.3778,0.375,0,0,,,97.0912,98.9587,1.25004,66.7177,-7.22509,-6.07108,-1.15401,-6.92421,18.8273,-6.19303,-0.731178,0.2273,1.0909,1.3182,1.8182,0.6818,0.0455,2.7273,Scoring PG,1.35462,,2026
Marissa Gasaway,Louisiana Monroe,SB,32,32.3,88,17.8,36.2,41.86,14.5,17.6,6.6,25.4,27,40,0.675,32,92,0.348,5,17,0.294,3.7,1.8,36.7,--,5-11,2,0.380155,84.6818,3.8,2026,71896,"Louisville, KY",,0.44122354,12,42,20,50,0.2857,0.4,0,0,,,92.7866,92.3377,1.15942,90.5062,-0.623839,-1.36049,0.736655,-1.95622,12.9187,-0.842362,-1.11385,1.875,2,3.875,0.4688,0.4375,0.4375,3.3125,Wing G,2.25831,,2026
Mikaylah Manley,Louisiana,SB,29,79.2,87.2,25.3,37.6,42.96,5.3,12.1,12.4,16.5,78,88,0.886,133,347,0.383,15,67,0.224,0.1,1.5,21.3,Jr,5-8,24,1.91941,93.6584,3,2026,71899,"Lake Charles, LA",,0.57144005,34,60,99,287,0.5667,0.3449,0,0,,,104.08,103.033,1.66774,166.726,-4.06347,-0.800743,-3.26273,-2.82931,31.2516,0.0626111,-2.89192,1.7097,3.6129,5.3226,1.4194,0.9677,0.0323,13.5161,Wing G,3.99961,,2026
Jordan Meulemans,Marquette,BE,26,47.5,101.3,10.9,51,52.57,1.6,3,8.1,18.7,7,8,0.875,6,16,0.375,31,87,0.356,0.7,0.3,7.8,Jr,6-0,20,1.08648,90.9946,1.3,2026,71907,"De Pere, WI",,1.57893982,5,8,1,8,0.625,0.125,0,0,,,103.373,96.7212,1.57762,64.4776,0.491485,1.99438,-1.5029,-0.0193708,21.3704,0.706516,-0.725886,0.2593,0.6667,0.9259,1.1111,0.1111,0.1481,4.2222,Combo G,9.28446,,2026
Hannah Hicks,Queens,ASun,28,63.4,82.7,17.4,44.9,45.45,10.4,23,10.2,26,27,63,0.429,70,156,0.449,0,0,0,5.5,2.2,40.4,--,6-1,21,0.0300462,76.5431,4.2,2026,71908,"Cleveland, OH",,0.54238064,54,101,16,55,0.5347,0.2909,0,0,,,91.5446,97.1418,1.85257,173.31,-1.33518,-3.72804,2.39286,-2.47636,24.8467,-2.66327,0.186908,2.6667,4.8667,7.5333,1.0667,1,1.3,6,PF/C,0,,2026
Nia Scott,Bryant,AE,28,78,104.9,20.7,52,55.12,11.9,20.2,11.6,18.6,58,87,0.667,131,252,0.52,0,0,0,2.3,2.3,34.5,Jr,6-1,55,2.76388,101.742,3.2,2026,71913,"Medford Lakes, NJ",,0.87496647,126,231,5,21,0.5455,0.2381,0,1,0,,80.8609,84.9016,3.60355,199.738,3.61973,0.660084,2.95965,2.70821,31.5067,1.56757,1.14064,3.2333,5.5,8.7333,1.6333,1.3,0.6667,11.8,Wing G,0,,2026
Martina Boba,Bryant,AE,26,60.4,85.3,13.1,47.1,47.28,2.4,8.1,15,28.4,5,11,0.455,33,63,0.524,16,58,0.276,0.3,3.2,9.1,Jr,6-1,32,-0.316753,72.6901,3.4,2026,71914,"Argentona, Spain",,1.13037922,30,54,3,9,0.5556,0.3333,0,0,,,85.4081,89.7196,2.56926,130.717,-0.309544,-2.13254,1.82299,-1.37678,25.95,-3.6188,2.24202,0.6071,1.7857,2.3929,1.8571,1.3571,0.0714,4.8571,Combo G,5.13596,,2026
Silvia Gonzalez,George Washington,A10,16,5.4,51.7,17.6,20,23.95,3.2,14.9,7.9,27.8,2,2,1,1,7,0.143,2,13,0.154,0,1.6,10,Jr,6-2,14,-0.444587,48.9817,2.6,2026,71915,"Sant Adrià de Besòs, Spain",,0.50014166,1,3,0,4,0.3333,0,0,0,,,94.6441,97.0137,0.346065,13.2967,-9.05597,-6.60261,-2.45336,-10.2103,5.2,-7.12827,-3.08205,0.1765,0.7059,0.8824,0.1765,0.1176,0,0.8235,Wing G,10.5923,,2026
Riley Nelson,Duke,ACC,36,70.4,99.3,18.7,46.7,49.5,5.1,7.2,15.6,21.2,44,60,0.733,84,191,0.44,42,124,0.339,1.7,1.5,19,So,6-2,4,3.1076,108.129,2.6,2026,71920,"Clarksburg, MD",96.6,1.25,39,64,45,127,0.6094,0.3543,0,0,,,90.0112,78.2108,3.9081,166.666,7.64055,4.63499,3.00556,6.15085,28.1472,3.33805,2.81281,1.3611,1.9167,3.2778,2.5,0.75,0.5278,9.3889,Combo G,6.80433,,2026
Tiara Bolden,Oregon St.,WCC,33,73.1,101.5,24.6,47.3,51.68,4.5,13.3,11.7,16.6,70,79,0.886,123,250,0.492,41,140,0.293,0.7,2.3,20.3,Jr,5-11,0,3.44721,110.173,2.8,2026,71921,"Eugene, OR",,0.82854998,62,112,61,138,0.5536,0.442,0,0,,,91.8022,88.13,3.05149,188.767,3.45116,2.90089,0.55027,3.35644,29.5229,2.54768,0.808756,1.1143,3.9143,5.0286,1.6571,1.2286,0.2286,13.5714,Wing G,8.67092,,2026
Hawa Doumbouya,VCU,A10,24,8.4,64.4,27.9,32.3,37.26,14.2,23.3,11,33.7,9,18,0.5,10,31,0.323,0,0,0,5.3,0.5,58.1,So,6-7,7,-0.0467859,73.087,6.5,2026,71922,"Bronx, NY",,0.29408442,10,24,0,7,0.4167,0,0,0,,,93.302,91.8275,0.396195,22.9159,-8.77362,-9.15819,0.384567,-7.45096,4.3292,-6.71584,-0.735123,0.5833,0.9167,1.5,0.2083,0.0417,0.2083,1.2083,PF/C,0,,2026
Mykayla Cunningham,Southern,SWAC,29,59.9,81.2,17.6,39.8,41.72,2.9,7.7,31.3,29.3,28,59,0.475,41,129,0.318,17,38,0.447,0.6,3.8,35.3,Jr,5-10,8,0.0612982,76.8698,2.6,2026,71925,"Salina, KS",,1.62859459,24,51,17,78,0.4706,0.2179,0,0,,,88.3091,91.749,2.4261,151.156,-1.70715,-2.00519,0.298048,-1.04609,26.0467,-1.86318,0.817095,0.7333,1.6667,2.4,3.8,1.7667,0.1333,5.4333,Pure PG,2.78884,,2026
Mya Skoff,Lindenwood,OVC,31,77.1,103.4,15.6,47,53.06,3.2,8,11.4,19.8,61,79,0.772,45,104,0.433,32,94,0.34,0.6,1.6,39.9,Jr,5-9,22,1.98245,94.7311,2.7,2026,71926,"Bellevue, NE",,1.33995504,36,69,9,35,0.5217,0.2571,0,0,,,98.8193,100.277,1.91772,149.608,-0.10445,1.65946,-1.76391,-1.24223,30.6121,0.189298,-1.43153,0.8182,2,2.8182,2.0303,0.7576,0.2121,7.9091,Combo G,5.9149,,2026
Alyssa Nielsen,Lindenwood,OVC,31,45.6,98.9,13,47,49.38,2.9,9.4,6.7,16.4,16,24,0.667,21,45,0.467,22,70,0.314,0.4,1.8,20.9,Jr,6-0,15,0.654128,86.539,2.8,2026,71927,"Bixby, OK",,1.1904463,10,15,11,30,0.6667,0.3667,0,0,,,97.8435,99.2866,1.19688,92.6667,-1.21604,0.788179,-2.00422,-1.92769,18.5455,-0.577369,-1.35032,0.4545,1.6364,2.0909,0.7576,0.5455,0.1515,4.6364,Wing G,7.44745,,2026
Aalayah Wilson,Lindenwood,OVC,7,2.3,60.1,25.9,30,30,8.9,0,12.6,32.5,0,0,0,3,8,0.375,0,2,0,0,6.3,0,Jr,5-8,5,-0.182556,63.325,7,2026,71928,"Maple Grove, MN",,0.5,2,6,1,2,0.3333,0.5,0,0,,,91.4707,90.6352,0.390818,6.07007,-8.10041,-7.2173,-0.883108,-11.8194,5.475,-9.43412,-2.38531,0.25,0.25,0.5,0.25,0.375,0,1.625,Scoring PG,4.21868,,2026
Grace Klag,Colgate,Pat,29,38.4,79.8,24.6,39.2,41.35,13.8,21.6,19.7,25.3,16,26,0.615,60,152,0.395,0,1,0,1.6,1.2,17,Sr,6-2,44,0.352324,82.6016,4.7,2026,71932,"Westfield, NJ",,0.6875,41,105,19,47,0.3905,0.4043,0,0,,,95.4203,98.6356,1.07709,91.727,-4.88271,-3.9284,-0.954317,-5.30471,16.1733,-3.25331,-2.0514,2.1333,2.9667,5.1,1.1,0.3333,0.2667,4.9667,PF/C,0.131997,,2026
Lauren Scott,Wright St.,Horz,30,67.3,89.7,19.2,44,46.23,1.2,6.1,10.1,14.4,27,36,0.75,56,140,0.4,43,134,0.321,0.1,1.6,13.1,Sr,5-7,21,0.917061,86.0127,1.9,2026,71935,"Columbus, OH",,0.92860948,29,68,27,72,0.4265,0.375,0,0,,,105.739,108.628,0.894849,124.626,-4.29804,-0.457128,-3.84091,-3.66452,26.8125,-0.707466,-2.95705,0.2812,1.375,1.6562,1.2188,0.7188,0.0312,8.8125,Combo G,9.5041,,2026
Kennedy Brandt,Rutgers,B10,22,8,57.4,11.6,27.3,27.27,1.2,10.7,0,16.4,0,0,0,0,2,0,4,20,0.2,0,2.5,0,Jr,5-10,33,-0.359337,51.7833,0.9,2026,71937,"Glen Ellyn, IL",,0,0,2,0,0,0,,0,0,,,103.303,92.401,0.379678,16.0656,-6.598,-4.09464,-2.50336,-5.91663,4.2409,-4.96152,-0.95511,0.0455,0.4091,0.4545,0,0.1818,0,0.5455,Combo G,12.683,,2026
Tuti Jones,Belmont,MVC,32,80.8,110,16.3,47.3,50.78,3.8,11.8,22.4,13.5,47,62,0.758,50,109,0.459,53,165,0.321,0.5,5.4,22.6,Sr,5-7,0,2.96306,102.611,2.2,2026,71938,"Troy, AL",,2.92694337,38,57,12,52,0.6667,0.2308,0,0,,,88.162,85.1056,3.71328,253.828,7.17114,4.57563,2.59551,6.92777,32.7125,2.97481,3.95296,1.2188,3.75,4.9688,3.75,3.1562,0.1562,9.5625,Scoring PG,8.85711,,2026
Lisa Thompson,Missouri,SEC,32,23.9,84.3,27.4,43.6,49.62,1.8,9,30.1,30,28,34,0.824,39,77,0.506,6,33,0.182,0.6,1.2,30.9,Jr,5-9,4,0.833516,99.8939,3.6,2026,71940,"Joliet, IL",88.2,0.95924758,21,32,18,45,0.6563,0.4,0,0,,,107.556,96.1595,0.775453,54.2079,-4.37851,-1.31042,-3.06809,-2.96488,10.1781,-0.589307,-2.37558,0.1562,0.9688,1.125,1.4688,0.2188,0.0625,3.875,Scoring PG,5.52504,,2026
Jillian Huerter,Fairfield,MAAC,31,59.8,111.9,18,57.5,60.06,1,11,17.8,18.8,27,29,0.931,24,64,0.375,71,163,0.436,2,1.8,12.8,So,6-0,0,2.66863,106.395,3.5,2026,71941,"Clifton Park, NY",,1.69559944,11,27,13,37,0.4074,0.3514,0,0,,,85.1719,88.5652,2.61938,148.342,3.60733,2.91229,0.695046,5.28403,25.471,3.71325,1.57077,0.2258,2.2581,2.4839,2.5161,0.8065,0.4516,9.2903,Scoring PG,11.9427,,2026
Blake O'Grady,Missouri St.,CUSA,10,1.2,76,8.4,50,50,6.5,12,0,38.1,0,0,0,1,2,0.5,0,0,0,0,0,0,Jr,6-0,33,-0.087508,61.8728,2.3,2026,71947,"Brookline, MA",,0,0,0,1,2,,0.5,0,0,,,92.9763,93.6462,0.149964,2.83474,-7.54536,-4.77549,-2.76987,-4.52696,1.76,-3.86528,-0.661675,0.1,0.2,0.3,0,0,0,0.2,PF/C,0,,2026
Louis Volker,George Mason,A10,33,60.1,102.6,14.1,50.3,52.42,8.7,12.9,4.7,20.9,16,18,0.889,53,107,0.495,25,73,0.342,3.5,1.5,10,Jr,6-1,15,1.5698,95.0207,3.5,2026,71948,"Purcellville, VA",,0.4750433,26,35,27,72,0.7429,0.375,0,0,,,89.1968,85.8622,2.69838,149.779,3.80894,1.05713,2.75181,1.55289,24.403,0.522071,1.03082,2.0909,2.6061,4.697,0.5758,0.6364,0.7576,5.9697,Wing G,5.37228,,2026
Erin Henry,Coppin St.,MEAC,31,67.3,72,19.1,38.7,40.48,2.8,9.1,11.5,29.1,28,52,0.538,48,133,0.361,35,127,0.276,0.5,1.8,20,Jr,5-8,20,-0.430879,71.5906,3,2026,71950,"Joliet, IL",,0.43332235,40,103,8,30,0.3883,0.2667,0,0,,,93.9533,96.796,2.00094,159.326,-4.48706,-3.64672,-0.840337,-4.41216,26.8273,-3.75655,-0.655614,0.8485,2.2424,3.0909,1.1818,0.9697,0.1212,7.6364,Combo G,8.12245,,2026
Sandra Frau-Garcia,Stony Brook,CAA,30,82.9,76,20.8,34.4,42.45,2.4,14.3,34.9,38.6,62,79,0.785,62,172,0.36,5,30,0.167,0.2,4,39.1,Sr,5-7,20,-0.119433,75.1641,2.3,2026,71951,"Pego, Spain",,1.17164952,48,125,14,47,0.384,0.2979,0,0,,,86.802,90.1602,3.22836,213.955,-3.31496,-4.15594,0.840984,-4.15426,31.9273,-4.98573,0.83147,0.6667,4,4.6667,4.7576,2.2424,0.0606,6.6364,Pure PG,1.88511,,2026
Tessa Engelman,Tarleton St.,WAC,27,33.9,70.6,13.3,35.3,38.2,4,14,8.4,29.9,8,11,0.727,25,62,0.403,1,13,0.077,4.5,1.1,14.7,Jr,6-2,5,-0.674025,62.8539,3.2,2026,71954,"Calgary, Canada",,0.58617363,17,37,8,25,0.4595,0.32,0,0,,,93.1907,95.652,1.1387,78.4072,-3.09066,-4.41547,1.32481,-2.66326,14.9607,-3.64615,0.982892,0.6786,1.9286,2.6071,0.6071,0.3214,0.7143,2.3929,Wing G,1.83891,,2026
Macie Warren,Utah Tech,WAC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sr,5-10,2,-0.0295003,-8.81373,0,2026,71956,"Lehi, UT",,0,,,,,,,,,,,103.875,99.0825,0.00663427,0.0111921,-5.91168,-4.41212,-1.49956,-9.80309,0.1,-6.98773,-2.81536,0,0,0,0,0,0,0,PF/C,0,,2026
Tamiah Robinson,Tulane,Amer,12,12.7,60.7,21.9,27.4,30.01,3.4,17.3,33.6,40.2,3,3,1,7,26,0.269,3,16,0.188,1.3,3.2,7.1,Sr,5-9,2,-0.595438,63.2671,4.3,2026,71961,"Philadelphia, PA",,1.12000191,4,12,3,14,0.3333,0.2143,0,0,,,88.2641,85.5387,1.50364,38.6268,-5.48337,-6.79332,1.30995,-5.37263,13.2667,-5.9187,0.546066,0.4167,2.25,2.6667,2.3333,0.75,0.1667,2.1667,Scoring PG,5.61923,,2026
Isabella Tanedo,LIU,NEC,27,36.1,73,14.8,40.8,49.86,2.1,3.4,13.2,43.1,24,30,0.8,17,47,0.362,5,13,0.385,0.2,1,50,Sr,5-5,2,-0.879787,60.3842,4.9,2026,71962,"Laurel, MD",,0.75999072,6,17,11,30,0.3529,0.3667,0,0,,,98.7937,110.324,0.438133,62.6161,-10.806,-6.27107,-4.53496,-10.6387,16.0414,-7.11323,-3.52542,0.2759,0.5172,0.7931,1.3103,0.3793,0.0345,2.7931,Scoring PG,1.6883,,2026
Natalie Fraley,Portland,WCC,14,17.1,85.6,15.9,38.2,41.91,2.9,8.1,17.7,19.5,10,16,0.625,15,35,0.429,4,20,0.2,0.8,2.2,29.1,Sr,6-1,10,0.301076,81.6004,3.9,2026,71967,"Kelso, WA",,1.52941176,14,22,1,13,0.6364,0.0769,0,0,,,93.4221,91.5387,1.48687,39.6989,-2.66649,-1.94274,-0.723748,-1.86131,16.2,-2.01573,0.154427,0.4375,1.375,1.8125,1.625,0.75,0.1875,4.1875,Combo G,4.80372,,2026
Seneca Hackley,UC Riverside,BW,30,72.3,96.9,19.8,40.2,47.66,4.2,9.9,14.7,14,79,94,0.84,60,169,0.355,31,96,0.323,1.7,2.8,35.5,Sr,5-9,2,1.98827,96.0215,2.9,2026,71971,"Colorado Springs, CO",,1.44180687,45,114,15,55,0.3947,0.2727,0,0,,,95.0627,96.6699,2.15996,169.203,0.476225,0.934517,-0.458292,0.892467,29.125,0.94907,-0.056603,1.1875,2.5312,3.7188,1.9375,1.6562,0.4375,9.9688,Combo G,6.33424,,2026
Jada Leonard,Cleveland St.,Horz,32,78.4,90.4,22.4,40.3,47.14,1.8,5.4,18.4,22.9,97,120,0.808,90,221,0.407,33,125,0.264,0.1,5,34.7,Sr,5-8,3,1.51232,89.2917,2.5,2026,71973,"Bronx, NY",,0.99019996,79,174,11,47,0.454,0.234,0,0,,,87.6636,91.1557,3.12462,228.909,0.205822,-0.281161,0.486983,-0.114544,33.15,-1.55705,1.4425,0.5882,1.6765,2.2647,2.9706,2.8824,0.0294,12,Scoring PG,6.68054,,2026
Luisa Vydrova,Yale,Ivy,27,80,93.4,19.8,50,51.53,7.9,8.1,15.6,24.5,19,24,0.792,106,229,0.463,18,37,0.486,2.1,1.9,9,Jr,6-1,17,1.97154,93.9668,3.7,2026,71974,"Prague, Czech Republic",,0.77777782,54,87,52,142,0.6207,0.3662,0,0,,,100.559,100.892,1.92099,141.422,-0.209566,0.686335,-0.895901,-0.670044,32.4259,0.647735,-1.31778,2.2963,2.3704,4.6667,2.0741,1.037,0.7037,10.5556,Wing G,2.48715,,2026
Taedyn Gray,Drake,MVC,26,14.5,104.2,17.8,55.7,55.89,11.8,27.8,14.4,21.7,11,22,0.5,23,37,0.622,1,7,0.143,3.7,1.5,50,Sr,6-2,30,0.541215,98.0154,6,2026,71977,"Lenexa, KS",,1.07700002,20,30,3,7,0.6667,0.4286,0,0,,,96.1657,94.2724,0.593691,45.4368,1.23481,0.487358,0.747452,1.06182,7.15,0.650155,0.411665,0.7692,1.8462,2.6154,0.5385,0.1923,0.2692,2.3077,PF/C,2.08479,,2026
Sydney Postell,Le Moyne,NEC,27,38.5,92.1,16.8,43.4,48.34,5.4,15.1,12.8,21.2,27,37,0.73,28,73,0.384,14,40,0.35,1.3,2.3,32.7,Jr,5-10,12,0.367089,81.9763,3.1,2026,71979,"Churchville, NY",,0.86212226,24,53,4,20,0.4528,0.2,0,0,,,101.221,108.988,0.585688,98.2043,-4.29962,-2.09736,-2.20226,-2.74019,17.8321,-1.50831,-1.23188,0.7857,2.3929,3.1786,0.8929,0.6786,0.2143,4.4643,Wing G,4.90762,,2026
Paloma Garcia,Merrimack,MAAC,30,65.1,84.6,25.3,35.9,43.47,7.8,12.9,27.5,28.5,76,95,0.8,84,216,0.389,7,47,0.149,1.5,5.6,36.1,Jr,5-6,10,1.07297,87.7038,5.3,2026,71982,"Corozal, Puerto Rico",,1.04673193,72,167,12,49,0.4311,0.2449,0,0,,,82.662,89.3518,2.69118,217.012,0.998837,-1.23493,2.23377,0.147792,26.8323,-2.23839,2.38618,1.9677,3.3548,5.3226,3.6129,2.7742,0.3871,8.9355,Scoring PG,3.25575,,2026
Marcavia Shavers,Louisiana Monroe,SB,32,69.6,96.1,22.4,49.8,51.21,14.5,21.5,6.5,24.3,50,92,0.543,156,311,0.502,0,2,0,0.7,1.3,29.4,--,6-2,25,2.20138,99.0038,5.1,2026,71983,"Biloxi, MS",,0.30683637,128,230,28,81,0.5565,0.3457,0,0,,,93.6195,93.1666,2.41692,188.714,-1.31419,-0.0667234,-1.24747,-1.59034,27.8219,0.229808,-1.82015,4.0312,5.25,9.2812,0.8438,0.6562,0.1875,11.3125,PF/C,0.123299,,2026
Nadia Bernard,Cal St. Northridge,BW,22,28,94.7,17.9,53,56.32,7.8,18.2,7.7,25.7,18,25,0.72,43,82,0.524,1,2,0.5,2.6,0.9,29.8,Jr,6-4,34,0.697627,90.2785,4.8,2026,71985,"Santa Clarita, CA",,0.40737777,24,38,19,44,0.6316,0.4318,0,0,,,94.1229,96.4599,1.07722,64.7713,-3.67367,-2.91928,-0.754387,-3.08769,14.2167,-2.14111,-0.946579,1.1667,2.6667,3.8333,0.4583,0.2083,0.375,4.9583,Wing G,0.342192,,2026
Ashton Elley,Miami OH,MAC,26,11.6,96.7,12.8,54.5,55.43,1.6,11.1,2.4,17.5,4,7,0.571,0,0,0,12,33,0.364,1.4,2.2,21.2,Sr,5-10,22,0.183601,85.1812,4.7,2026,71987,"Little Rock, AR",,0.33318889,0,0,0,0,,,0,0,,,88.0835,87.562,0.626463,29.4828,-0.197162,-0.228158,0.0309963,-0.27807,5.8923,-0.971364,0.693293,0.0769,0.5769,0.6538,0.0769,0.2308,0.0769,1.5385,Combo G,12.2999,,2026
Julianna Ouimette,Green Bay,Horz,17,3.7,78.8,19.7,45.8,50.87,2.5,24.2,7.7,30.5,3,4,0.75,4,9,0.444,1,3,0.333,0,3.6,33.3,So,5-10,10,-0.0147448,74.7242,1.6,2026,71989,"Minocqua, WI",,0.39992803,4,8,0,1,0.5,0,0,0,,,80.8688,83.8471,0.342903,12.6049,-2.91664,-4.64908,1.73244,-2.38416,3.45,-3.7271,1.34294,0.0556,0.7222,0.7778,0.1111,0.1667,0.0556,1.3333,Wing G,3.59192,,2026
Indiya Clarke,Fresno St.,MWC,21,32.9,75.1,19.1,28.6,36.93,7.1,16.9,3.8,21.4,36,51,0.706,29,94,0.309,3,23,0.13,1.3,2.3,43.6,Sr,5-11,20,-0.138372,74.2152,4.5,2026,71990,"Wasilla, AK",,0.26669468,27,66,2,28,0.4091,0.0714,0,0,,,87.196,88.0728,2.09889,89.3925,-4.19747,-4.60399,0.406519,-3.43635,20.0762,-3.77688,0.340526,1.3333,2.8571,4.1905,0.381,0.8095,0.2381,4.9048,Wing G,3.13968,,2026
Lexus Bargesser,Colorado St.,MWC,32,72.8,105.9,27.5,50.1,55.44,3.5,17,21.4,14.7,102,125,0.816,138,296,0.466,37,90,0.411,2,2.5,32.4,Sr,5-9,3,4.44476,117.6,2.6,2026,71991,"Grass Lake, MI",86.6,1.34329905,81,146,57,150,0.5548,0.38,0,0,,,82.5668,82.9634,3.78448,215.309,6.97777,4.31806,2.65971,8.23275,30.6636,5.82576,2.40699,0.9091,4.8788,5.7879,2.7273,1.303,0.5758,15.2121,Combo G,5.53537,,2026
Allie Meadows,Western Illinois,OVC,29,84.1,100.2,13.1,46.4,51.05,1,6.4,9.8,15.7,45,60,0.75,29,67,0.433,40,125,0.32,0.2,2.1,31.3,Sr,5-8,4,1.22516,86.6935,2.5,2026,71992,"De Witt, IA",,1.70281946,25,48,4,19,0.5208,0.2105,0,0,,,93.7775,95.8087,2.61436,167.813,1.14232,1.69276,-0.55044,-0.856387,33.3344,-1.05421,0.19782,0.3125,1.875,2.1875,1.9688,1.25,0.0938,7.4062,Combo G,7.37995,,2026
Denim DeShields,Mississippi,SEC,35,42.6,101.1,16.1,43.7,51.19,2.6,7.5,19.2,26.2,45,55,0.818,23,70,0.329,24,65,0.369,0.6,2.5,40.7,Sr,5-5,22,1.65337,103.379,3.6,2026,71993,"Atlanta, GA",,1.52172266,21,46,2,24,0.4565,0.0833,0,0,,,90.8562,82.0545,2.199,112.771,5.29194,4.04307,1.24887,4.64329,17.5943,2.1189,2.52439,0.4286,1.1429,1.5714,2,0.7714,0.1143,4.6571,Scoring PG,5.98023,,2026
Jazmine Jackson,Louisiana Monroe,SB,32,55,119.3,17,51.2,54.12,3.3,8.6,5.4,10.6,40,52,0.769,33,92,0.359,66,166,0.398,0.3,2.2,20.2,Jr,5-8,0,2.84885,113.498,2.4,2026,71999,"Jacksonville, FL",,0.82609906,24,56,9,36,0.4286,0.25,0,0,,,97.2296,96.7592,1.63783,128.044,2.15911,3.95677,-1.79766,3.89506,22.0125,4.24966,-0.354601,0.7188,1.6562,2.375,0.5938,0.9062,0.0625,9.5,Combo G,12.9504,,2026
