season,player,team,source_conference,class,A10,ACC,AE,AMER,ASUN,B10,B12,BE,BSKY,BSTH,BW,CAA,CUSA,HORZ,IND,Ivy,MAAC,MAC,MEAC,Mountain West,MVC,NEC,OVC,P12,PAT,SB,SC,SEC,SLND,SUM,SWAC,WAC,WCC
2026,Iemyiah Harris,South Carolina St.,MEAC,Junior,D+,D-,B,D+,C+,D-,D-,D,D,B+,B,B-,C-,B-,C-,C,B,C+,B,C-,C-,A-,B,D-,B,C,B-,F,B,C,B,D+,C-
2026,Ja'Siiyah Holmes,South Carolina St.,MEAC,Junior,C-,D,D,C-,B,D,D+,C-,C+,B,B,D+,C,C,C+,B-,B,C+,D,C+,C+,C-,D,D+,D,C-,D,D+,D,B-,B+,D,C+
2026,Kimora Smith,South Carolina St.,MEAC,Sophomore,D+,D,D-,D+,B,D,D+,C-,C+,B,B-,D,C-,C,C,B-,B,C+,D,C,C+,D+,D-,D,D-,C-,D-,D,D,B-,B+,D,C+
2026,Monajah Ford,South Carolina St.,MEAC,Junior,F,F,D-,F,D-,F,F,F,F,D+,D,D-,F,D-,D-,D-,D-,D-,D,D-,D-,D+,D-,F,D-,F,D-,F,D,D-,D,F,D-
2026,Mya Giles,South Carolina St.,MEAC,Sophomore,D+,D,D-,D+,B-,D,D,D+,C,B-,B-,D,C-,C,C,B-,B-,C+,D-,C,C,D,D-,D,D-,C-,D-,D,D-,B-,B,D,C+
2026,Terrannya Medlock,South Carolina St.,MEAC,Freshman,D-,D-,F,D,C,D-,D-,D,D+,C,C+,D-,D,D+,F,C+,C+,C-,F,D+,D+,F,F,D-,F,D,F,D-,F,C+,B-,D-,C-
2026,Alex Flattery,South Dakota,Sum,Sophomore,B-,C,B+,B-,A,C+,C+,B-,B,A-,A-,C+,B-,B,B,B+,A-,B,A-,B,B,A,B+,C+,B+,B,B+,C+,B+,B+,A,C,B+
2026,Alyssa Bartlett,South Dakota,Sum,Freshman,C+,C-,C+,C,B+,C-,C-,C,B-,B+,B+,C-,C+,B-,C+,B,B+,B-,C+,B-,B-,B,C+,C-,C+,B-,C,C-,C+,B,A-,D+,B
2026,Jenna Hopp,South Dakota,Sum,Junior,B-,D+,B+,C+,B+,C-,C-,C+,C,A+,A,C+,B-,B,B,B-,A-,B+,A-,B-,B-,A,B+,D+,B+,B,B+,D+,B+,B,B+,B-,B
2026,Molly Joyce,South Dakota,Sum,Junior,C+,D+,B+,C+,B,D+,D+,C,C-,A,A,B,B-,B,B-,B-,B,B,B+,C+,B-,A,B,D,B+,B,B,D+,B+,B,B+,B-,B-
2026,Olivia Kieffer,South Dakota,Sum,Junior,C-,D+,D+,C-,B,D+,D+,C,C+,B,B,D+,C,C+,C+,B-,B,B-,C-,C+,C+,C+,D+,D+,D+,C,D+,D+,C-,B,B+,D+,B-
2026,Olivia Moore,South Dakota,Sum,Junior,C,D+,C-,C,B-,D+,D+,C,B-,B+,B,D+,C+,C+,C+,B-,B,B-,C,C+,C+,B-,C-,D+,C-,C+,D+,D+,C-,B,B+,D+,B-
2026,Tori Schlagel,South Dakota,Sum,Freshman,C+,D+,B+,C+,B,D+,D+,C,C-,A,A-,B,C+,B-,B-,B-,B,B,B+,C+,C+,A,B,D,B+,B-,B,D,B+,B-,B+,C+,B-
2026,Brooklynn Felchle,South Dakota St.,Sum,Freshman,C+,C,B+,B-,A-,C,C,C+,B,A-,A-,C,B-,B,B,B+,A-,B,B+,B,B,A,B,C+,B+,B,B,C,B+,B+,A,C,B+
2026,Claire Sheppard,South Dakota St.,Sum,Freshman,C+,C,B+,B-,B+,C,C,C+,B,A-,A-,C,B-,B,B-,B+,A-,B,A-,B,B,A,B+,C+,B+,B,B,C,B+,B+,A,C,B+
2026,Emilee Fox,South Dakota St.,Sum,Sophomore,A-,B,A+,A,A,B,B,B+,B+,A+,A+,A,A,A,A-,A-,A+,A+,A+,A,A-,A+,A,B-,A+,A,A,B-,A,A,A-,A,A-
2026,Hadley Thul,South Dakota St.,Sum,Freshman,B,C,A,B,A-,C,C,B-,C+,A+,A+,A,B+,B+,B,B,A-,A-,A+,B,B,A+,A,C-,A,B+,A,C,A,B+,A+,B,B+
2026,Hilary Behrens,South Dakota St.,Sum,Sophomore,B,C,A,B,A-,C+,C+,B-,B-,A+,A+,A,B+,B+,B,B+,A-,A-,A,B+,B,A+,A,C,A,B+,A,C,A,B+,A+,B+,B+
2026,Katie Vasecka,South Dakota St.,Sum,Sophomore,C+,D+,B,C+,B,D+,D+,C,C-,A,A,C+,B-,B,B-,B-,B+,B,B,C+,B-,A-,B,D,B,B,B-,D+,B,B,A,B-,B-
2026,Maggie Hartwig,South Dakota St.,Sum,Junior,B-,D+,B+,B-,B+,C-,C-,C+,C,A+,A,B+,B-,B,B,B-,A-,B+,A-,B-,B-,A,B+,D+,B+,B,B+,D+,B+,B,B+,B-,B
2026,Mahli Abdouch,South Dakota St.,Sum,Freshman,B,C,A,B,A-,C,C,B-,C+,A+,A+,A-,B+,B+,B,B,A-,A-,A,B,B,A+,A,C-,A,B+,A,C,A,B+,A+,B,B+
2026,Aisha Marten-Coney,Southeastern Louisiana,Slnd,Junior,D-,F,D-,D-,D+,F,F,D-,D-,C+,C,D-,D-,D-,C-,D+,D,C-,D,D,D,D+,D-,F,D-,D,D-,F,D,D,D,D-,D
2026,Aliyah Collins,Southeastern Louisiana,Slnd,Junior,D+,D-,B+,D,C,D-,D-,D,D,B+,B-,D+,D+,B-,C+,C,B+,C,A-,D+,D+,A,B+,D-,B+,C-,B+,F,B+,C,B+,D+,C-
2026,Bethany Graves,Southeastern Louisiana,Slnd,Junior,D-,F,D-,D-,D+,F,F,D-,D-,C+,C,D-,D-,F,C-,D+,D-,C-,D-,D,D,D,D-,F,D-,D,D-,F,D-,D,D-,D-,D
2026,Eryn McKinzie,Southeastern Louisiana,Slnd,Sophomore,D-,F,D+,F,D-,F,F,F,F,C-,D+,D,D-,C-,D,D,D+,D,D+,D-,D-,C,D,F,D+,D-,D,F,D+,D-,D+,D-,D-
2026,Fatime Seck,Southeastern Louisiana,Slnd,Junior,D-,F,C-,D-,D+,F,F,D-,D-,B-,C+,D+,D-,D+,D+,D+,C-,C-,C-,D,D,C+,D+,F,C-,D,D+,F,C-,D,C,D,D
2026,Lihi Azouri,Southeastern Louisiana,Slnd,Freshman,D-,F,D+,D-,D,F,F,D-,D-,C,C-,D,D-,C,D+,D,D+,D+,D+,D-,D-,C+,D+,F,D+,D-,D,F,D+,D-,C-,D-,D-
2026,Mia Ramos,Southeastern Louisiana,Slnd,Freshman,D-,F,C-,D-,D+,F,F,D-,D-,C+,C,D+,D-,D+,D+,D+,C,D+,C,D,D,B-,C-,F,C-,D,C-,F,C,D,C,D-,D
2026,Natalie Huff,Southeastern Louisiana,Slnd,Freshman,D-,F,D,F,D-,F,F,F,F,D+,D+,D-,D-,D-,D-,D-,D,D,D,D-,D-,C-,D,F,D,D-,D,F,D,D-,D,D-,D-
2026,Taylor Ross,Southeastern Louisiana,Slnd,Junior,C-,D+,D,C-,B,D+,D+,C-,C+,B,B,D+,C,C+,C+,B-,B,C+,D+,C+,C+,C,D,D+,D,C+,D,D+,D+,B,B+,D,B-
2026,Aa'Mya Stacker,Southeast Missouri St.,OVC,Junior,C+,C-,C,C,B+,C-,C-,C,B-,B+,B+,C-,C+,C+,B-,B,B+,B-,C+,C+,B-,B,C,C-,C+,C+,C,C-,C+,B,A-,D+,B
2026,Ainaya Williams,Southeast Missouri St.,OVC,Sophomore,B-,C,B+,B,B+,C,C,C+,C+,A+,A+,B,B,B,B,B,A,B+,B+,B,B,A,B,C-,B+,B+,B,C-,B+,B+,B+,B,B
2026,Kearra Jones,Southeast Missouri St.,OVC,Freshman,C+,D+,B,C+,B,D+,D+,C,C-,A,A-,B,B-,B-,B-,B-,B+,B,B+,C+,C+,A-,B,D,B+,B-,B,D,B+,B-,A,C+,B-
2026,Madison Ayers,Southeast Missouri St.,OVC,Junior,C-,D-,C+,D+,C+,D-,D,D+,D,B+,B,C,C-,C,C+,C+,C+,C+,C+,C,C-,B,C+,D-,C+,C,C,D-,C+,C+,B-,C-,C
2026,Zoey Rixter,Southeast Missouri St.,OVC,Freshman,C,D,B-,C-,B-,D,D,C-,D+,A-,B+,C+,C+,C+,C+,C+,B+,B-,B,C+,C+,B+,B-,D-,B-,C+,B-,D,B-,C+,B,C,C+
2026,Anaja Hall,Southern,SWAC,Junior,C,D+,C-,C,B+,D+,D+,C,B-,B+,B,D+,C+,C+,C+,B,B+,B-,C,C+,C+,B-,C-,C-,C-,C+,D+,D+,C-,B,B+,D+,B-
2026,Demya Porter,Southern,SWAC,Sophomore,B-,C-,B+,B-,B+,C-,C-,C+,C,A+,A,B+,B,B,B,B,A-,B+,A-,B-,B-,A,B+,D+,A-,B,B+,D+,A-,B,A-,B,B
2026,Jestiny Dixon,Southern,SWAC,Junior,C+,D+,A-,C+,B,D+,D+,C,C-,A,A-,C,C+,B-,B-,B-,B,B,A,C+,C+,A,A-,D,A-,B-,B+,D,A-,B-,A,C+,B-
2026,Jocelyn Tate,Southern,SWAC,Sophomore,B-,C-,A,B-,B+,C-,C-,C+,C,A+,A,A-,B,B+,B,B,A-,B+,A,B-,B-,A+,A,D+,A,B,A,D+,A,B,A,B-,B
2026,Mykayla Cunningham,Southern,SWAC,Junior,C,D,B,C-,B-,D,D,D+,D+,A-,B+,C+,C+,B-,C+,C+,B,B-,B,C,C+,B+,B-,D-,B-,C+,B-,D-,B,C+,B,C,C+
2026,Zaria Hurston,Southern,SWAC,Junior,D+,D-,B-,D,C,D-,D-,D,D-,B,B-,C+,D+,B,C,C,C+,C,B-,D+,D+,B+,C+,D-,B-,C-,C+,F,B-,C,B-,D+,D+
2026,Alayna Kraus,Southern Illinois,MVC,Sophomore,C,D-,B,D+,B-,D,D,D+,D,B+,B,C+,C,B-,C+,C+,B,C+,B,C,C,B+,B-,D-,B-,C+,B-,D-,B,C+,B,C,C
2026,Carmen Morales Romero,Southern Illinois,MVC,Sophomore,C,D+,C-,C,B+,D+,D+,C,B-,B+,B,D+,C+,C+,C+,B-,B+,B-,C,C+,C+,B-,C-,D+,C-,C+,D+,D+,C-,B,B+,D+,B-
2026,Hiba Malkawi,Southern Illinois,MVC,Junior,C-,D,D+,C-,B,D,D+,C-,C+,B,B,D+,C,C+,C,B-,B,C+,D+,C+,C+,C,D,D+,D,C,D,D+,D+,B,B+,D,B-
2026,Kayla Cooper,Southern Illinois,MVC,Junior,C-,D-,B,D+,C+,D-,D-,D,D,B+,B,B-,C-,B-,C,C+,B,B-,B,C-,C-,B+,B-,D-,B,C+,B-,D-,B,C+,B,C-,C
2026,Kynnedi Davis,Southern Illinois,MVC,Junior,D-,F,D+,D-,D+,F,F,D-,D-,B-,C+,D,D,C+,D+,D+,C-,C,C-,D,D,C+,D+,F,D+,D,D+,F,D+,D,C-,D,D
2026,Mia Gaines,Southern Illinois,MVC,Sophomore,D+,D,D-,D+,C+,D,D,D+,C,B-,B-,D,D+,C-,D-,C+,B-,C+,D-,C,C-,D,F,D,F,D+,F,D,D-,C+,B,D,C
2026,Tkiyah Nelson,Southern Illinois,MVC,Junior,D,F,C,D-,C-,F,F,D-,D-,B-,C+,D+,D,C-,D+,D+,C,C,C+,D,D,B-,C-,F,C,D+,C-,F,C,D+,C+,D,D
2026,Amiyah Buchanan,Southern Indiana,OVC,Junior,C,D,B,C-,B-,D,D,C-,D+,A-,B+,C-,C+,C+,C+,C+,B+,B-,B,C,C+,A-,B-,D-,B,C+,B-,D,B,C+,B,C,C+
2026,Channah Gannon,Southern Indiana,OVC,Freshman,B,C,B+,B,A-,C,C,B-,C+,A+,A+,B+,B,B,B,B,A,B+,A-,B,B,A,B+,C-,A-,B+,B+,C,A-,B+,A-,B,B+
2026,Chloe Gannon,Southern Indiana,OVC,Junior,B-,C-,A,B-,B+,C,C,C+,C+,A+,A,A-,B,B+,B,B,B+,B+,A,B,B,A+,A-,C-,A,B+,A-,C-,A,B+,A+,B,B
2026,Kylee Dennis,Southern Indiana,OVC,Sophomore,B-,C+,A,B-,A-,C+,C+,B-,B+,A-,A,C+,B,B,B,B+,A,B+,A,B,B,A+,A-,C+,A,B,A-,C+,A,B+,A,C+,B+
2026,Lexi Sepulveda,Southern Indiana,OVC,Sophomore,D,D-,C-,D,C-,D-,D-,D-,D-,B-,C+,D+,D,D+,C-,C-,C-,C,C-,D+,D+,C+,D+,F,C-,D+,D+,F,C-,D+,C,D,D+
2026,Lily Graves,Southern Indiana,OVC,Freshman,C+,C-,B-,C+,B+,C-,C,C+,B,B+,A-,C-,C+,B-,B-,B,B+,B,B,B-,B-,B+,B-,C,B-,B-,C+,C,B-,B+,A-,C-,B
2026,Maddy Fay,Southern Indiana,OVC,Junior,C+,C-,C+,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,C+,B,B+,B,B-,B-,B-,B,C+,C-,C+,B-,C+,C-,C+,B,A-,D+,B
2026,Shannon Blacher,Southern Indiana,OVC,Junior,B-,D+,B+,B-,B+,C-,C-,C+,C,A+,A,B+,B-,B,B-,B-,B+,B+,A-,B-,B-,A,B+,D+,A-,B,B+,D+,A-,B,A-,B-,B
2026,Sophia Loden,Southern Indiana,OVC,Junior,C+,D+,B+,C+,B,D+,D+,C,C-,A,A,B+,B-,B,B-,B-,B,B,A-,C+,B-,A,B+,D,B+,B,B+,D+,B+,B,B+,B-,B-
2026,Morgan Sieper,Southern Miss,SB,Junior,D+,D-,C,D,C,D-,D-,D,D-,B,B-,D,D,C-,C-,C-,C+,C,C+,D+,D+,B,C,F,C,D+,C-,F,C+,C-,C+,D,D+
2026,Ramiah Augurson,Southern Miss,SB,Freshman,D+,D,D-,D+,B-,D,D,D+,C,B-,B-,D,D+,C-,C-,B-,B-,C+,D-,C,C,D,D-,D,D-,C-,F,D,D-,B-,B,D,C
2026,Timya Thurman,Southern Miss,SB,Junior,C+,C-,B-,C+,B+,C-,C,C+,B,B+,A-,C,B-,B-,B-,B,A-,B,B,B-,B-,B+,B-,C,B-,B,C+,C,B-,B+,A-,C-,B
2026,Whitney Hart,Southern Miss,SB,Freshman,B-,D+,B+,C+,B,D+,D+,C,C,A,A,B+,B-,B,B-,B-,B,B,A-,B-,B-,A,B+,D,B+,B,B+,D+,B+,B,B+,B-,B-
2026,Ava Uhrich,Southern Utah,WAC,Junior,B,C,A,B,A-,C+,C+,B-,B-,A+,A+,A,B+,A,B+,B+,A,A-,A+,B+,B,A+,A,C,A,A-,A,C,A,B+,A+,B+,B+
2026,Bella Hasan,Southern Utah,WAC,Sophomore,C,D+,C-,C-,B,D+,D+,C,C+,B+,B,D+,C,C+,C,B-,B,B-,C-,C+,C+,C+,D+,D+,C-,C,D+,D+,C-,B,B+,D+,B-
2026,Brooklyn Fely,Southern Utah,WAC,Junior,B,C,A,B,A-,C+,C+,B-,B-,A+,A+,A,B+,A,B+,B+,A-,A-,A+,B+,B,A+,A,C,A,B+,A,C,A,B+,A,B+,B+
2026,Denver Anderson,Southern Utah,WAC,Sophomore,C,D,B,C-,B-,D,D,D+,D+,A-,B+,C-,C+,C+,C+,C+,B+,B-,B,C,C+,A-,B-,D-,B,C+,B-,D-,B,C+,B,C,C+
2026,Devyn Kiernan,Southern Utah,WAC,Freshman,D+,D-,C+,D,C,D-,D-,D,D,B+,B-,D+,D+,C+,C,C,B,C+,B-,D+,D+,B,C+,D-,C+,C-,C+,F,C+,C,B-,D+,C-
2026,Kortney Doman,Southern Utah,WAC,Sophomore,C,D,B,C-,B-,D,D,C-,D+,A-,B+,B,C+,B-,C+,C+,B,B-,B+,C,C+,A-,B,D-,B,B-,B,D,B,B-,B,C,C+
2026,Morgan Trigueiro,Southern Utah,WAC,Junior,C-,D-,B-,D+,C,D-,D-,D,D,B+,B,C-,C-,B-,C,C,B,C+,B-,C-,C-,B+,C+,D-,B-,C,C+,F,B-,C+,B-,C-,C-
2026,Olivia Malafu,Southern Utah,WAC,Sophomore,C+,C,B,B-,B+,C,C,C+,B,A-,A-,C,B-,B-,B-,B+,A-,B,B+,B,B-,A-,B,C+,B+,B,B,C,B+,B+,A,C,B
2026,Sierra Chambers,Southern Utah,WAC,Sophomore,C,D,B-,C-,B-,D,D,D+,D+,A-,B+,C+,C+,C+,C+,C+,B-,B-,B-,C,C+,B+,C+,D-,B-,C+,C+,D-,B-,C+,B-,C,C+
2026,Fatou Diakite,South Florida,Amer,Junior,B,C+,A,B+,A-,C+,C+,B,B-,A+,A+,A,B+,A,B+,B+,A-,A,A+,B+,B+,A+,A,C+,A,A-,A,C+,A,A-,A+,B+,B+
2026,Jelena Bulajic,South Florida,Amer,Freshman,B-,D+,B+,B-,B+,C-,C-,C+,C,A+,A,B,B-,B,B-,B-,B+,B+,A-,B-,B-,A,B+,D+,B+,B,B,D+,B+,B,A,B-,B
2026,Kirsten Lewis-Williams,South Florida,Amer,Junior,C+,D,B-,C,B-,D,D+,C-,D+,A-,A-,C,C+,B-,C+,B-,B,B,B-,C+,C+,B+,B-,D,B-,B-,C+,D,B-,B-,B-,C+,C+
2026,Lee Teichman,South Florida,Amer,Freshman,D,D-,D-,D,C+,D,D,D,C,C+,C+,D,D+,C-,D+,C+,B-,C,F,C-,C-,D-,F,D,F,D+,F,D-,F,C+,B,D-,C
2026,Raina Tomasicka,South Florida,Amer,Sophomore,C+,C-,B-,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,B-,B,B+,B,B-,B-,B-,B+,C+,C-,B-,C+,C+,C-,B-,B+,A-,C-,B
2026,Stefanie Ingram,South Florida,Amer,Junior,B+,C+,A,B+,A-,C+,C+,B,B-,A+,A+,A,A-,A,B+,B+,A,A,A+,B+,B+,A+,A,C+,A,A-,A,C+,A,A-,B+,B+,A-
2026,Alexandra Eschmeyer,Stanford,ACC,Freshman,B+,B-,A+,A-,A,B-,B-,B+,B,A+,A+,A+,A-,A+,A-,A-,A+,A+,A+,A-,A-,A+,A+,B-,A+,A,A+,B-,A+,A-,A+,A-,A-
2026,Chloe Clardy,Stanford,ACC,Junior,A-,B-,A+,A,A,B-,B,B+,B+,A+,A+,A+,A-,A+,A-,A-,A,A+,A+,A,A-,A+,A+,B-,A+,A,A+,B-,A+,A,A+,A,A-
2026,Courtney Ogden,Stanford,ACC,Junior,A,B+,A+,A+,A+,B+,B+,A-,A,A+,A+,A+,A+,A+,A,A+,A+,A+,A+,A+,A+,A+,A+,B+,A+,A+,A+,B,A+,A+,A+,A+,A
2026,Hailee Swain,Stanford,ACC,Freshman,B-,D+,B+,B-,B+,C-,C-,C+,C,A+,A,B,B-,B+,B,B-,A,B+,A-,B-,B-,A,B+,D+,B+,B,B,D+,B+,B,B+,B-,B
2026,Lara Somfai,Stanford,ACC,Freshman,A-,B-,A+,A,A,B-,B,B+,B+,A+,A+,A+,A-,A,A-,A-,A+,A+,A+,A,A-,A+,A,B-,A+,A,A,B-,A+,A-,A-,A,A-
2026,Mary Ashley Stevenson,Stanford,ACC,Junior,B-,D+,B+,C+,B,D+,C-,C+,C,A,A,B,B-,B,B-,B-,A,B+,A-,B-,B-,A,B+,D+,B+,B,B,D+,B+,B,B+,B-,B
2026,Nunu Agara,Stanford,ACC,Junior,A+,A-,A+,A+,A+,B+,A-,A,A,A+,A+,A+,A+,A+,A,A+,A+,A+,A+,A+,A+,A+,A+,B+,A+,A+,A+,B+,A+,A+,A+,A+,A+
2026,Shay Ijiwoye,Stanford,ACC,Sophomore,B,C,A-,B,B+,C,C,C+,C+,A+,A+,B+,B,B+,B,B,B+,B+,A,B,B,A,A-,C-,A-,B+,B+,C-,A-,B+,A+,B,B
2026,Brianna Barr-Buday,St. Bonaventure,A10,Freshman,C+,C-,C+,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,B,B,B+,B-,C+,C+,B-,B,C+,C-,C+,C+,C,C-,C+,B,A-,D+,B
2026,Brillana Boyd,St. Bonaventure,A10,Junior,C+,D+,B,C+,B-,D+,D+,C,C-,A,A-,C,C+,B-,B-,B-,A-,B,B+,C+,C+,A-,B,D,B+,B-,B,D,B+,B-,B+,C+,B-
2026,Elyse MacDonough,St. Bonaventure,A10,Freshman,D+,D-,C+,D,C,D-,D-,D,D-,B,B-,C-,D+,C+,C-,C,C+,C,C+,D+,D+,B,C+,D-,C+,C-,C,F,C+,C-,C+,D+,D+
2026,Ivona Djikanovic,St. Bonaventure,A10,Freshman,D+,D-,D+,D,C,D-,D-,D,D-,B,B-,D,D+,D,C-,C,C+,C,C-,D+,D+,C+,D+,D-,D+,C-,D+,F,C-,C-,C-,D+,D+
2026,Kaylee Krysztof,St. Bonaventure,A10,Junior,C,D+,C,C,B,D+,C-,C,B-,B+,B,D+,C+,C+,C+,B,B+,B-,C+,C+,C+,B-,C,C-,C,C+,C-,D+,C,B,B+,D+,B-
2026,Kylie Buckley,St. Bonaventure,A10,Junior,D,D-,D+,D-,C-,F,D-,D-,D-,B-,C+,D,D,D,D+,C-,D+,C-,D+,D+,D+,C+,D,F,D+,D+,D,F,D+,D+,C-,D,D+
2026,Mackenzie Pettinelli,St. Bonaventure,A10,Sophomore,C-,D-,B,D+,C+,D,D,D+,D,B+,B,D+,C,B-,C,C+,B,C+,B,C,C,B+,B-,D-,B-,C+,B-,D-,B,C+,B,C-,C
2026,Mallory Heise,St. Bonaventure,A10,Freshman,D+,D-,D+,D+,C+,D-,D-,D,D,B+,B-,D,D+,D,C,C,B-,C+,D+,C-,C-,C+,D+,D-,D+,C-,D,F,D+,C,C-,D+,C-
2026,Olivia DiFranco,St. Bonaventure,A10,Sophomore,C+,D,B,C,B-,D,D+,C-,D+,A-,B+,C,C+,B-,C+,C+,B+,B-,B+,C+,C+,A-,B,D,B,C+,B,D,B,B-,B,C+,C+
2026,Anika Hyland,Stephen F. Austin,Slnd,Freshman,C,D,C+,C-,B-,D,D,D+,D+,A-,B+,C,C+,C,C+,C+,B,B-,B-,C,C+,B,C+,D-,C+,C+,C+,D-,C+,C+,B-,C,C+
2026,Aziyah Farrier,Stephen F. Austin,Slnd,Freshman,C+,D+,B+,C+,B,D+,D+,C,C-,A,A-,B,B-,B,B-,B-,B,B,A-,C+,B-,A,B+,D,B+,B,B,D,B+,B,B+,C+,B-
2026,Cha Gardner,Stephen F. Austin,Slnd,Sophomore,C+,D+,B+,C+,B,D+,D+,C,C-,A,A,C+,B-,B,B-,B-,A-,B,B+,C+,B-,A,B,D,B+,B,B,D+,B+,B,A,B-,B-
2026,Kaylinn Kemp,Stephen F. Austin,Slnd,Freshman,B-,D+,B+,C+,B+,D+,D+,C+,C,A+,A,B+,B-,B,B-,B-,B+,B+,A-,B-,B-,A,B+,D,A-,B,B+,D+,A-,B,A,B-,B
2026,Key Roseby,Stephen F. Austin,Slnd,Sophomore,C-,D-,B,D+,B-,D,D,D+,D,B+,B,C,C,B,C+,C+,B+,C+,B,C,C,B+,B-,D-,B-,C+,B-,D-,B,C+,B,C,C
2026,Lydia Cajuste,Stephen F. Austin,Slnd,Sophomore,C-,D-,C+,D+,C+,D-,D-,D,D,B+,B,D+,C-,C,C,C+,B-,C+,C+,C-,C-,B,C+,D-,C+,C,C,D-,C+,C+,C+,C-,C
2026,Myka Perry,Stephen F. Austin,Slnd,Sophomore,C+,D,B,C,B-,D,D,C-,D+,A-,B+,C+,C+,B,C+,C+,A-,B-,B+,C+,C+,A-,B,D-,B,B-,B,D,B,B-,B,C+,C+
2026,Candela Garcia-Escribano,Stetson,ASun,Sophomore,C,D+,C-,C,B,D+,C-,C,B-,B+,B,D+,C+,C+,C+,B,B+,B-,C+,C+,C+,B-,C-,C-,C-,C+,C-,D+,C,B,B+,D+,B-
2026,Eva Bradshaw,Stetson,ASun,Junior,D,D-,D+,D,C-,D-,D-,D-,D-,B-,C+,D,D,C,C-,C-,C+,C,C-,D+,D+,C+,D+,F,D+,D+,D+,F,D+,D+,C-,D,D+
2026,Jorah Eppley,Stetson,ASun,Junior,C-,D-,B,D+,C,D-,D-,D,D,B+,B,B-,C-,C,C,C+,B-,C+,B,C-,C-,A-,B-,D-,B,C,B-,D-,B,C+,B,C-,C
2026,Rose Caso,Stetson,ASun,Junior,C,D,C+,C-,B-,D,D,D+,D+,A-,B+,C,C+,C,C+,C+,B,B-,B-,C,C+,B,C+,D-,C+,C+,C+,D-,B-,C+,B-,C,C+
2026,Sophie Locatelli,Stetson,ASun,Freshman,C-,D,D,D+,B-,D,D+,C-,C+,B,B,D,C-,C,C-,B-,B,C+,D,C,C+,C-,D,D+,D,C,D,D,D,B-,B+,D,C+
2026,Ariel Little,St. John's,BE,Sophomore,C+,C-,C+,C+,A-,C-,C-,C+,B-,B+,B+,C-,C+,B-,C+,B,B+,B,B-,B-,B-,B+,C+,C-,B-,C+,C+,C-,B-,B+,A-,C-,B
2026,Beautiful Waheed,St. John's,BE,Junior,B+,C+,A+,B+,A-,C+,C+,B,B-,A+,A+,A+,A-,A,B+,B+,A,A,A+,B+,B+,A+,A,C+,A+,A-,A,C+,A+,A-,A,B+,B+
2026,Brooke Moore,St. John's,BE,Sophomore,B+,B-,A+,A-,A,B-,B-,B+,B,A+,A+,A+,A-,A+,B+,A-,A,A+,A+,A-,A-,A+,A+,B-,A+,A,A+,B-,A+,A-,A-,A-,A-
2026,Daniela Abies,St. John's,BE,Junior,B,C,A,B,A-,C,C,B-,C+,A+,A+,A,B+,B+,B+,B,B+,A-,A+,B,B,A+,A,C-,A,B+,A,C,A,B+,A+,B,B+
2026,Janeya Grant,St. John's,BE,Sophomore,C+,D+,B+,C+,B-,D+,D+,C,C-,A,A-,B,B-,B-,B-,B-,B,B,A-,C+,B-,A,B+,D,B+,B-,B,D,B+,B-,B+,C+,B-
2026,Kylie Lavelle,St. John's,BE,Junior,B,C,A,B,A-,C,C,B-,C+,A+,A+,A,B,B+,B,B,A-,A-,A+,B,B,A+,A,C-,A,B+,A,C,A,B+,A+,B,B+
2026,Sa'Mya Wyatt,St. John's,BE,Sophomore,B,C+,A,B+,A-,C+,C+,B,B-,A+,A+,A,B+,B+,B+,B+,A-,A,A,B+,B+,A+,A,C+,A,A-,A,C+,A,A-,A+,B+,B+
2026,Bella Mallory,Stonehill,NEC,Junior,D-,F,D,D-,D,F,F,D-,D-,C+,C,D-,D-,D-,D+,D,D,C-,D,D,D,C-,D,F,D,D-,D,F,D,D,D,D-,D
2026,Breana Delaney,Stonehill,NEC,Junior,D-,F,D,F,D,F,F,F,D-,C-,C-,D-,D-,C-,D,D,D,D,D,D-,D-,C-,D,F,D,D-,D,F,D,D-,D,D-,D-
2026,Brooke Paquette,Stonehill,NEC,Junior,D-,F,C+,D-,C-,F,F,D-,D-,B-,C+,C-,D,C+,C-,D+,C+,C-,C+,D,D,B,C+,F,C+,D+,C,F,C+,D+,C+,D,D
2026,Catelyn Wheeler,Stonehill,NEC,Junior,C-,D+,D,C-,B,D,D+,C-,C+,B,B,D+,C,C+,C+,B-,B,C+,D+,C+,C+,C,D,D+,D,C+,D,D+,D+,B,B+,D,B-
2026,Ella Pelletier,Stonehill,NEC,Freshman,D,D-,C+,D,C,D-,D-,D-,D-,B,B-,C,D,B-,C,C-,C+,C,B-,D+,D+,B+,C+,F,C+,D+,C+,F,B-,C-,B-,D,D+
2026,Emma Arcà,Stonehill,NEC,Junior,C,D+,C,C,B+,C-,C-,C,B-,B+,B,D+,C+,C+,C+,B,B+,B-,C+,C+,B-,B-,C,C-,C,C+,C-,C-,C,B,B+,D+,B-
2026,Julia Webster,Stonehill,NEC,Sophomore,D,D-,C+,D,C-,D-,D-,D-,D-,B,B-,C,D,B-,C-,C-,C+,C,B-,D+,D+,B,C+,F,C+,C-,C+,F,C+,C-,B-,D,D+
