season,player,team,source_conference,class,A10,ACC,AE,AMER,ASUN,B10,B12,BE,BSKY,BSTH,BW,CAA,CUSA,HORZ,IND,Ivy,MAAC,MAC,MEAC,MVC,Mountain West,NEC,OVC,P12,PAT,SB,SC,SEC,SLND,SUM,SWAC,WAC,WCC
2021,Daija Powell,Texas Tech,B12,Freshman,C+,C,B,C+,B+,C,C,C+,B,B+,A-,C,B-,B-,B-,B,A-,B,B+,B-,B,A-,B,C+,B,B,B,C,B,B+,A,C-,B
2021,Khadija Faye,Texas Tech,B12,Freshman,B-,C-,B+,B-,B+,C-,C-,C+,C,A+,A,B,B,B,B,B,B+,B+,B+,B,B,A-,B,D+,B+,B,B,C-,B+,B,A,B,B
2021,Khyla Wade-Warren,Texas Tech,B12,Freshman,C+,C,B+,B-,A-,C,C,C+,B,A-,A-,C,B-,B-,B,B,A-,B,B+,B,B,A,B,C+,B+,B,B,C+,B+,B+,A,C,B+
2021,Lexi Gordon,Texas Tech,B12,Senior,B-,C-,B+,B-,B+,C,C,C+,C+,A+,A,B+,B,B,B,B,B+,B+,A-,B,B,A,B+,C-,B+,B+,B+,C-,B+,B+,A,B,B
2021,Maka Jackson,Texas Tech,B12,Senior,B-,D+,B+,C+,B,C-,C-,C+,C,A+,A,B,B-,B,B-,B-,B+,B+,A-,B-,B-,A,B+,D+,B+,B,B+,D+,B+,B,A,B-,B
2021,Naje Murray,Texas Tech,B12,Junior,B-,D+,B,C+,B,D+,C-,C+,C,A+,A,B-,B-,B-,B-,B-,B,B+,B+,B-,B-,A-,B,D+,B,B,B,D+,B,B,B,B-,B
2021,Vivian Gray,Texas Tech,B12,Junior,A,B,A+,A,A+,B,B+,B+,B+,A+,A+,A+,A,A+,A,A,A+,A+,A+,A,A,A+,A+,B,A+,A+,A+,B,A+,A,A,A+,A
2021,Halle Idowu,Toledo,MAC,Freshman,C,C-,C+,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,C+,B-,B,B+,B-,C+,B-,C+,B,C+,C-,C+,C+,C,C-,C+,B,A-,D+,B
2021,Jaela Johnson,Toledo,MAC,Sophomore,D,D-,F,D,C+,D-,D-,D,D+,C+,C+,D-,D,D+,C,C+,C+,C,F,D+,D+,F,F,D-,F,D+,F,D-,F,C+,B-,D-,C-
2021,Khera Goss,Toledo,MAC,Freshman,C+,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B-,B,A-,B,B,B-,B-,A-,B,C,B,B,B-,C,B,B+,A,C-,B
2021,Lexi Lance,Toledo,MAC,Junior,C,D+,C,C,B+,D+,C-,C,B-,B+,B+,C-,C+,C+,C+,B,B+,B-,C+,C+,C+,B-,C,C-,C,C+,C-,C-,C,B,B+,D+,B-
2021,Mali Morgan-Elliott,Toledo,MAC,Sophomore,C,C-,C,C,B+,C-,C-,C,B-,B+,B+,C-,C+,C+,B-,B,B+,B-,C+,B-,C+,B,C,C-,C+,B-,C,C-,C+,B,A-,D+,B
2021,Quinesha Lockett,Toledo,MAC,Sophomore,B+,B,A+,B+,A+,B,B,B,A-,A+,A+,B,B+,B+,A,A-,A,A-,A+,B+,A-,A+,A+,B-,A+,A-,A+,B,A+,A,A+,B-,A-
2021,Sammi Mikonowicz,Toledo,MAC,Freshman,B-,C+,B+,B-,A,C+,C+,B-,B,A-,A-,C+,B-,B,B,B+,A-,B,A-,B,B,A,B+,C+,B+,B,B+,C+,B+,B+,A,C,B+
2021,Soleil Barnes,Toledo,MAC,Sophomore,C+,C-,B-,C+,B+,C-,C,C+,B,B+,A-,C,B-,B-,C+,B,B+,B,B,B-,B-,B+,B-,C,B-,B-,C+,C,B,B+,A,C-,B
2021,Sophia Wiard,Toledo,MAC,Sophomore,B,B-,A,B,A,C+,C+,B-,B+,A-,A,C+,B,B,A-,B+,A,B+,A,B,B,A+,A,C+,A,B+,A,B-,A,A-,A,C+,B+
2021,Tatyana Davis,Toledo,MAC,Senior,C,D+,C-,C,B+,D+,C-,C,B-,B+,B,D+,C+,C+,C+,B,B+,B-,C,C+,C+,B-,C-,C-,C-,C+,D+,C-,C-,B,B+,D+,B-
2021,Yaniah Curry,Toledo,MAC,Freshman,D,D-,F,D,C+,D-,D-,D,C-,C+,C+,D-,D,D+,C,C+,C+,C,F,D+,D+,F,F,D-,F,D,F,D-,F,C+,B-,D-,C-
2021,Aleah Nelson,Towson,CAA,Sophomore,B,C+,A-,B-,A,C+,C+,B-,B+,A-,A,C+,B,B,B+,B+,A,B+,A,B,B,A,A-,C+,A-,B,B+,C+,A-,B+,A,C,B+
2021,Allie Kubek,Towson,CAA,Freshman,C+,C,B-,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B,B-,B-,B+,B-,C,B-,B,B-,C,B,B+,A,C-,B
2021,Bianca Glover,Towson,CAA,Freshman,D+,D,D,D+,B,D,D+,C-,C+,B,B,D+,C-,C,C+,B-,B,C+,D,C+,C+,C-,D,D+,D,C,D,D+,D,B-,B+,D,C+
2021,Kiara Johnson,Towson,CAA,Junior,C+,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B+,B-,B,A-,B,C+,B,B,B,C+,B,B+,A,C,B
2021,Kionna Jeter,Towson,CAA,Senior,B+,B,A+,B+,A+,B,B,B+,A-,A+,A+,B,B+,B+,A,A-,A,A-,A+,A-,A-,A+,A+,B,A+,A-,A+,B,A+,A,A+,B-,A-
2021,LaKaitlin Wright,Towson,CAA,Senior,C+,C,B-,C+,A-,C,C,C+,B-,B+,B+,C-,B-,B-,B,B,A-,B,B-,B-,B-,B+,C+,C,B-,B,C+,C,B-,B+,A-,C-,B
2021,Narrie Dodson,Towson,CAA,Junior,C+,C-,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B-,B,A-,B,B+,B-,B,A-,B,C,B,B,B-,C,B,B+,A,C-,B
2021,Shavonne Smith,Towson,CAA,Junior,B-,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B+,B,B,A-,B,C+,B,B,B,C+,B,B+,A,C-,B+
2021,Skye Williams,Towson,CAA,Junior,C,D+,D+,C-,B+,D+,C-,C,C+,B,B,D+,C+,C+,C+,B-,B+,C+,C-,C+,C+,C+,D+,D+,D+,C+,D+,D+,C-,B,B+,D+,B-
2021,Tarriyonna Gary,Towson,CAA,Freshman,C+,D+,C+,C,B+,C-,C-,C,B-,B+,B+,C-,C+,C+,C+,B,B+,B-,C+,B-,B-,B,C+,C-,C+,C+,C,C-,C+,B,A-,D+,B
2021,Tess Borgosz,Towson,CAA,Senior,C,D+,C,C,B,D+,C-,C,B-,B+,B+,C-,C+,C+,C+,B,B+,B-,C+,B-,B-,B,C,C-,C+,B-,C,C-,C+,B,A-,D+,B-
2021,Wiebke Schwartau,Towson,CAA,Senior,C,D+,C,C,B,D+,C-,C,B-,B+,B+,C-,C+,C+,C,B,B+,B-,C+,C+,C+,B,C,C-,C,C+,C-,C-,C,B,A-,D+,B-
2021,Alexus Dye,Troy,SB,Senior,B,B-,A,B,A,C+,B-,B-,B+,A-,A,C+,B,B,A-,B+,A,B+,A,B,B,A+,A-,C+,A,A-,A-,B-,A,A-,A,C+,B+
2021,Dominique Camp,Troy,SB,Sophomore,C+,C-,B,C+,B+,C,C,C+,B,B+,A-,C,B-,B-,B-,B,A-,B,B,B-,B-,A-,B,C,B,B-,B-,C,B,B+,A,C-,B
2021,Emely Rosario,Troy,SB,Senior,C+,C-,C+,C,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,B-,B,B+,B-,B-,B-,B-,B,C+,C-,C+,B-,C+,C-,C+,B,A-,D+,B
2021,Felmas Koranga,Troy,SB,Junior,B,B-,A,B,A,C+,C+,B-,B+,A-,A,C+,B,B,A-,B+,A,B+,A,B,B,A+,A-,C+,A,A-,A-,B-,A,A-,A,C+,B+
2021,Janiah Ellis,Troy,SB,Freshman,C+,C-,B,C+,B+,C-,C,C+,B,B+,A-,C,B-,B-,C+,B,A-,B,B,B-,B,A-,B,C,B,B-,B-,C,B,B+,A,C-,B
2021,Janiah Sandifer,Troy,SB,Senior,B-,C+,A-,B-,A-,C+,C+,B-,B+,A-,A,C+,B,B,B,B+,A,B+,A,B,B,A,A-,C+,A-,B,B+,C+,A-,B+,A,C,B+
2021,Jasmine Robinson,Troy,SB,Senior,B,C+,A,B-,A,C+,C+,B-,B+,A-,A,C+,B,B,B+,B+,A,B+,A,B,B,A+,A-,C+,A,B+,A-,C+,A,A-,A,C+,B+
2021,Jelissa Reese,Troy,SB,Freshman,C-,D+,C-,C,B,D+,D+,C,B-,B+,B,D+,C+,C+,C+,B,B,B-,C,C+,C+,B-,C-,D+,C-,C+,D+,D+,C-,B,B+,D+,B-
2021,Jhileiya Dunlap,Troy,SB,Senior,B-,C+,A,B,A,C+,C+,B-,B+,A,A,C+,B,B,B+,B+,A,B+,A+,B,B+,A+,A,C+,A,B+,A,C+,A,A-,A,C+,B+
2021,Samira Moore,Troy,SB,Freshman,C+,C-,B-,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,C+,B,B+,B,B-,B-,B-,B+,C+,C-,B-,B-,C+,C-,B-,B+,A-,C-,B
2021,Sharonica Hartsfield,Troy,SB,Freshman,C+,C-,B-,C+,A-,C,C,C+,B-,B+,B+,C-,C+,B-,B-,B,A-,B,B,B-,B-,B+,B-,C,B-,B-,C+,C,B-,B+,A,C-,B
2021,Tiyah Johnson,Troy,SB,Senior,B,C+,A,B,A,C+,C+,B-,B+,A,A,C+,B,B,B+,B+,A,B+,A+,B,B+,A+,A,C+,A,B+,A,C+,A,A-,A,C+,B+
2021,Tyasia Moore,Troy,SB,Senior,B-,C+,A-,B-,A,C+,C+,B-,B+,A-,A,C+,B,B,B+,B+,A,B+,A,B,B,A,A-,C+,A-,B+,A-,C+,A-,B+,A,C,B+
2021,Anijah Grant,Tulane,Amer,Sophomore,C+,C,B+,B-,A-,C,C,C+,B,A-,A-,C,B-,B-,B,B,A-,B,B+,B-,B,A,B,C+,B+,B,B,C+,B+,B+,A,C,B+
2021,Arsula Clark,Tulane,Amer,Senior,B,C+,A,B+,A-,C+,C+,B,B-,A+,A+,A,B+,A-,B+,B+,A+,A,A,B+,B+,A+,A,C+,A,A-,A,C+,A,A-,A+,B+,B+
2021,Dene' Mimms,Tulane,Amer,Sophomore,B-,C+,A,B,A,C+,C+,B-,B+,A-,A,C+,B,B,B,B+,A,B+,A,B,B+,A+,A,C+,A,B,A,C+,A,A-,A,C+,B+
2021,Dynah Jones,Tulane,Amer,Junior,B-,C-,A-,B-,B+,C,C,C+,C+,A+,A,B+,B,B,B,B,B+,B+,A,B,B,A,A-,D+,A-,B+,B+,C-,A-,B+,A,B,B
2021,Irina Parau,Tulane,Amer,Sophomore,C+,D,B-,C+,B,D,D+,C-,D+,A,A-,C+,C+,B-,B-,B-,B,B,B,C+,C+,B+,B-,D,B-,B-,C+,D,B-,B-,B,C+,B-
2021,Jerkaila Jordan,Tulane,Amer,Freshman,A,B,A+,A+,A+,B,B+,A-,A-,A+,A+,A+,A,A+,A,A,A+,A+,A+,A,A,A+,A+,B,A+,A+,A+,B,A+,A,A+,A+,A
2021,Kaila Anderson,Tulane,Amer,Senior,B-,C+,A-,B-,A-,C+,C+,B-,B+,A-,A,C+,B,B,B,B+,A,B+,A,B,B,A,A-,C+,A-,B,B+,C+,A-,B+,A,C,B+
2021,Krystal Freeman,Tulane,Amer,Senior,B+,B-,A,A-,A,B-,B-,B,B,A+,A+,A,A-,A,B+,A-,A,A,A+,A-,A-,A+,A,C+,A,A,A,C+,A,A-,A,A-,A-
2021,Mia Heide,Tulane,Amer,Junior,B+,B-,A+,A-,A,B-,B-,B,B,A+,A+,A,A-,A,B+,A-,A+,A+,A+,A-,A-,A+,A,C+,A,A,A,B-,A,A-,A-,A-,A-
2021,Salma Bates,Tulane,Amer,Sophomore,B-,C-,B+,B-,B+,C-,C-,C+,C,A+,A,B,B,B,B-,B,B+,B+,B+,B,B,A,B,D+,B+,B,B,C-,B+,B,A,B,B
2021,Sierra Cheatham,Tulane,Amer,Senior,B-,C-,A,B-,B+,C,C,C+,C+,A+,A,B-,B,B,B,B,A-,B+,A,B,B,A+,A-,D+,A,B,A-,C-,A,B+,A,B,B
2021,Desiree Lewis,Tulsa,Amer,Junior,C+,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B-,B,A-,B,B,B-,B-,A-,B-,C,B,B,B-,C,B,B+,A,C-,B
2021,Destiny Johnson,Tulsa,Amer,Sophomore,C,D+,C,C,B+,D+,C-,C,B-,B+,B,D+,C+,C+,C,B,B+,B-,C+,B-,C+,B-,C-,C-,C,C+,C-,D+,C,B,B+,D+,B-
2021,Elin Hrafnkelsdottir,Tulsa,Amer,Junior,C,C-,C+,C+,B+,C-,C-,C,B-,B+,B+,C-,C+,C+,C+,B,B+,B-,C+,B-,C+,B,C+,C-,C+,B-,C,C-,C+,B,A-,D+,B
2021,Jessika Evans,Tulsa,Amer,Freshman,C+,C,B+,C+,A-,C,C,C+,B,A-,A-,C,B-,B-,B-,B,A-,B,B+,B,B,A-,B,C+,B+,B,B,C,B+,B+,A,C,B+
2021,KK Rodriguez,Tulsa,Amer,Junior,C-,D+,D+,C-,B,D+,D+,C-,C+,B,B,D+,C,C+,C,B-,B,C+,C-,C+,C+,C+,D+,D+,D+,C,D+,D+,C-,B,B+,D+,B-
2021,Kayla Moutry,Tulsa,Amer,Junior,C+,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B-,B,A-,B,B+,B-,B,A-,B,C,B,B,B,C,B,B+,A,C-,B
2021,Maddie Bittle,Tulsa,Amer,Junior,B-,C,B+,B-,A-,C+,C+,B-,B,A-,A-,C+,B-,B,B,B+,A-,B,A-,B,B,A,B+,C+,B+,B,B+,C+,B+,B+,A,C,B+
2021,Madi Washington,Tulsa,Amer,Junior,D+,D,D-,D+,B-,D,D,D+,C+,B-,B-,D,C-,C,C+,B-,B-,C+,D,C,C,D+,D-,D,D-,C-,D-,D,D,B-,B+,D,C+
2021,Maya Mayberry,Tulsa,Amer,Junior,B,C+,A,B,A,C+,B-,B-,B+,A,A,C+,B,B,B+,B+,A,B+,A+,B+,B+,A+,A,C+,A,B+,A,B-,A,A-,A,C+,B+
2021,Olivia Clayton,Tulsa,Amer,Freshman,D+,D,D-,D+,B-,D,D,D+,C,B-,B-,D,C-,C-,C-,B-,B,C+,D-,C,C,D,D-,D,D-,D+,D-,D,D-,B-,B,D,C
2021,Rebecca Lescay,Tulsa,Amer,Senior,B-,C+,B+,B-,A,C+,C+,B-,B,A-,A-,C+,B-,B,B,B+,A-,B,A-,B,B,A,B+,C+,A-,B,B+,C+,A-,B+,A,C,B+
2021,Wyvette Mayberry,Tulsa,Amer,Freshman,C+,C,B-,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B,B-,B-,B+,B-,C,B-,B,B-,C,B,B+,A,C-,B
2021,Caitlynn Daniels,UAB,CUSA,Freshman,C+,C-,C+,C+,A-,C,C,C+,B-,B+,B+,C-,C+,B-,B-,B,B+,B,B-,B-,B-,B+,C+,C-,C+,B-,C+,C,B-,B+,A-,C-,B
2021,Claudia Armato,UAB,CUSA,Junior,C-,D+,D+,C-,B-,D+,D+,C-,C+,B,B,D+,C,C+,C,B-,B,C+,D+,C+,C+,C+,D,D+,D+,C,D,D+,D+,B,B+,D,B-
2021,Emily Klaczek,UAB,CUSA,Freshman,D+,D,D-,D+,B-,D,D,D+,C,B-,B-,D,D+,C-,C-,B-,B-,C+,D-,C,C,D,D-,D,D-,C-,F,D,D-,B-,B,D,C
2021,Kylee Schneringer,UAB,CUSA,Freshman,C-,D+,D+,C-,B,D+,D+,C-,C+,B,B,D+,C,C+,C,B-,B,C+,D+,C+,C+,C,D,D+,D,C,D,D+,D+,B,B+,D,B-
2021,LaMiracle Sims,UAB,CUSA,Junior,C+,C,B+,B-,A-,C,C,C+,B,A-,A-,C,B-,B-,B,B,A-,B,B+,B-,B,A,B,C+,B+,B,B,C+,B+,B+,A,C,B+
2021,Lindsey Dullard,UAB,CUSA,Freshman,B-,C+,A,B-,A,C+,C+,B-,B+,A-,A,C+,B,B,B+,B+,A,B+,A,B,B,A+,A-,C+,A,B+,A-,C+,A,A-,A,C+,B+
2021,Maddie Walsh,UAB,CUSA,Freshman,C-,D,D,C-,B,D,D+,C-,C+,B,B,D+,C,C+,C,B-,B,C+,D+,C+,C+,C,D,D+,D,C,D,D+,D+,B-,B+,D,B-
2021,Margaret Whitley,UAB,CUSA,Junior,B,B-,A,B,A,B-,B-,B-,B+,A,A,C+,B,B,B+,B+,A,B+,A+,B+,B+,A+,A,C+,A,B+,A,B-,A,A-,A,C+,A-
2021,Sam Mitchell,UAB,CUSA,Sophomore,C+,C-,B-,C+,B+,C-,C,C+,B-,B+,B+,C-,C+,B-,B-,B,A-,B,B-,B-,B-,B+,C+,C,B-,B-,C+,C,B-,B+,A-,C-,B
2021,Sara Rosenfeldt,UAB,CUSA,Junior,C+,C-,B-,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,B-,B,A-,B,B-,B-,B-,B+,C+,C,B-,B-,C+,C,B-,B+,A-,C-,B
2021,Zakyia Weathersby,UAB,CUSA,Senior,B,B-,A+,B+,A,B-,B,B,B+,A,A,B-,B+,B+,A,A-,A,A-,A+,B+,B+,A+,A+,B-,A+,A-,A+,B,A+,A-,A+,C+,A-
2021,Allie Carreon,UC Davis,BW,Freshman,C+,C-,B-,C+,B+,C-,C,C+,B,B+,A-,C,B-,B-,B-,B,B+,B,B,B-,B-,B+,B-,C,B-,B-,B-,C,B,B+,A,C-,B
2021,Cierra Hall,UC Davis,BW,Senior,B+,B,A+,A-,A+,B,B,B+,A,A+,A+,B,B+,B+,A,A,A+,A,A+,A-,A-,A+,A+,B,A+,A,A+,B,A+,A,A+,B-,A-
2021,Emma Gibb,UC Davis,BW,Senior,C+,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B,B-,B-,B+,B-,C,B-,B-,B-,C,B,B+,A,C-,B
2021,Evanne Turner,UC Davis,BW,Sophomore,B,C+,A,B,A,C+,C+,B-,B+,A,A,C+,B,B,B+,B+,A,B+,A+,B,B+,A+,A,C+,A,B+,A,C+,A,A-,A,C+,B+
2021,Kayla Konrad,UC Davis,BW,Junior,B-,C+,B+,B-,A-,C+,C+,B-,B,A-,A-,C+,B-,B,B,B+,A-,B,A-,B,B,A,B+,C+,B+,B,B+,C+,B+,B+,A,C,B+
2021,Lena Svanholm,UC Davis,BW,Junior,C,D+,C+,C+,B,D+,C-,C+,B-,B+,B+,C-,C+,C+,C+,B,B+,B-,B-,B-,B-,B,C+,C-,C+,C+,C,C-,C+,B,A-,D+,B-
2021,Mackenzie Trpcic,UC Davis,BW,Senior,B-,C,B,C+,A-,C,C+,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B+,B,B,A-,B,C+,B,B,B,C+,B,B+,A,C-,B+
2021,Mazatlan Harris,UC Davis,BW,Freshman,B-,C+,A-,B-,A-,C,C+,B-,B+,A-,A,C+,B,B,B,B+,A,B+,A,B,B,A,A-,C+,A-,B,B+,C+,A-,B+,A,C,B+
2021,Sage Stobbart,UC Davis,BW,Junior,B,B-,A,B,A,B-,B-,B,B+,A,A,B-,B,B,A-,B+,A,B+,A+,B+,B+,A+,A,B-,A,B+,A,B-,A,A-,A,C+,A-
2021,Alexus Seaton,UC Irvine,BW,Senior,B-,C,B+,C+,A-,C,C,C+,B,A-,A-,C,B-,B-,B-,B,A-,B,B+,B,B,A-,B,C+,B+,B,B,C,B+,B+,A,C,B+
2021,Caiyle Kaupu,UC Irvine,BW,Freshman,C+,C-,C,C,B+,C-,C-,C,B-,B+,B+,C-,C+,C+,C+,B,B+,B-,C+,B-,C+,B,C,C-,C+,B-,C,C-,C+,B,A-,D+,B
2021,Chloe Webb,UC Irvine,BW,Sophomore,B,C+,A,B-,A,C+,C+,B-,B+,A-,A,C+,B,B,B+,B+,A,B+,A,B,B,A+,A-,C+,A,B+,A-,B-,A,A-,A,C+,B+
2021,Dani Guglielmo,UC Irvine,BW,Senior,C+,C-,B-,C+,A-,C-,C-,C+,B-,B+,B+,C-,C+,B-,B-,B,A-,B,B-,B-,B-,B+,C+,C,B-,B-,C+,C-,B-,B+,A-,C-,B
2021,Haleigh Talbert,UC Irvine,BW,Senior,B-,C+,A-,B-,A,C+,C+,B-,B+,A-,A,C+,B,B,B,B+,A,B+,A,B,B,A,A-,C+,A-,B,B+,C+,A-,B+,A,C,B+
2021,Jayde Cadee,UC Irvine,BW,Sophomore,C+,C-,C+,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,C+,B,B+,B,B-,B-,B-,B,C+,C-,C+,C+,C+,C-,B-,B,A-,C-,B
2021,Kayla Williams,UC Irvine,BW,Freshman,B,C+,A,B-,A,C+,C+,B-,B+,A-,A,C+,B,B,B+,B+,A,B+,A,B,B,A+,A-,C+,A,B,A-,C+,A,A-,A,C,B+
2021,Melodie Kapinga,UC Irvine,BW,Sophomore,D+,D,D-,D+,B-,D,D,D+,C,B-,B-,D,C-,C-,C+,B-,B,C+,D-,C,C,D+,D-,D,D-,C-,D-,D,D-,B-,B,D,C+
2021,Sophia Locandro,UC Irvine,BW,Sophomore,C+,C,B-,C+,A-,C,C,C+,B,B+,B+,C,B-,B-,B,B,A-,B,B,B-,B-,B+,B-,C,B-,B,C+,C,B-,B+,A,C-,B
2021,Tahlia Garza,UC Irvine,BW,Senior,B-,C+,B+,B-,A-,C+,C+,B-,B,A-,A-,C+,B-,B-,B,B+,A-,B,A-,B,B,A,B+,C+,B+,B,B,C+,B+,B+,A,C,B+
2021,Victoria Baker,UC Irvine,BW,Freshman,C+,C-,B-,C+,A-,C,C,C+,B-,B+,B+,C-,B-,B-,B-,B,A-,B,B,B-,B-,B+,B-,C,B-,B-,C+,C,B-,B+,A-,C-,B
2021,Bryanna Brady,UC Riverside,BW,Junior,C+,C-,C+,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,C+,B-,B,B+,B-,C+,B-,C+,B,C+,C-,C+,B-,C,C,C+,B,A-,D+,B
2021,Daphne Gnago,UC Riverside,BW,Junior,B,C+,A-,B-,A,C+,C+,B-,B+,A-,A,C+,B,B,B+,B+,A,B+,A,B,B,A,A-,C+,A-,B+,A-,C+,A-,A-,A,C,B+
2021,Georgia Ohiaeri,UC Riverside,BW,Sophomore,C-,D+,D+,C-,B,D+,D+,C-,C+,B,B,D+,C,C+,C,B-,B,C+,D+,C+,C+,C,D,D+,D,C,D,D+,D+,B,B+,D,B-
2021,India Aikins,UC Riverside,BW,Freshman,D+,D,D-,D+,B-,D,D,D+,C+,B-,B-,D,C-,C,C,B-,B-,C+,D-,C,C,D+,D-,D,D-,C-,D-,D,D,B-,B,D,C+
2021,Jada Holland,UC Riverside,BW,Sophomore,B-,C+,B+,B-,A,C+,C+,B-,B,A-,A-,C,B-,B,B+,B+,A-,B,A-,B,B,A,B+,C+,B+,B,B,C+,B+,B+,A,C,B+
2021,Jordan Webster,UC Riverside,BW,Freshman,B-,C,B,B-,A-,C,C+,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B+,B,B,A-,B,C+,B+,B,B,C+,B,B+,A,C,B+
2021,Joy Campbell,UC Riverside,BW,Freshman,C+,C-,C+,C+,B+,C-,C,C+,B-,B+,B+,C-,C+,B-,C+,B,B+,B-,B-,B-,B-,B,C+,C-,C+,C+,C+,C,B-,B,A-,D+,B
2021,Kari Kyrkjebo,UC Riverside,BW,Freshman,C,D+,C,C,B+,C-,C-,C,B-,B+,B+,C-,C+,C+,B-,B,B+,B-,C+,B-,C+,B,C,C-,C,B-,C,C-,C+,B,A-,D+,B
2021,Keilanei Cooper,UC Riverside,BW,Senior,B,C+,A,B,A,C+,C+,B-,B+,A,A,C+,B,B,B+,B+,A,B+,A,B,B,A+,A,C+,A,B+,A,B-,A,A-,A,C+,B+
2021,Lauryn Pointer,UC Riverside,BW,Junior,C+,C-,C+,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,C+,B,B+,B-,B-,B-,B-,B,C+,C-,C+,C+,C+,C-,C+,B,A-,D+,B
2021,Samantha Fries,UC Riverside,BW,Sophomore,C-,D+,C-,C-,B,D+,D+,C,C+,B,B,D+,C,C+,C+,B-,B,B-,C-,C+,C+,C+,D+,D+,C-,C+,D+,D+,C-,B,B+,D+,B-
2021,Suzan Kinran,UC Riverside,BW,Freshman,B,B-,A+,B,A,B-,B-,B,B+,A,A,B-,B,B,B+,A-,A,B+,A+,B+,B+,A+,A+,B-,A+,B+,A,B-,A+,A-,A+,C+,A-
2021,Aishah Brown,UC San Diego,BW,Freshman,C,C-,C,C,B+,D+,C-,C,B-,B+,B,D+,C+,C+,B,B,B+,B-,C+,B-,C+,B-,C-,C-,C,B-,C-,C-,C,B,B+,D+,B
2021,Brianna Claros,UC San Diego,BW,Junior,C,D+,C-,C-,B,D+,C-,C,C+,B,B,D+,C+,C+,C+,B-,B,C+,C-,C+,C+,C+,D+,D+,C-,C+,D+,D+,C-,B,B+,D+,B-
2021,Emerson Herrmann,UC San Diego,BW,Sophomore,C,D+,C-,C,B,D+,C-,C,B-,B+,B,D+,C+,C+,C+,B,B+,B-,C,C+,C+,B-,C-,C-,C-,C+,C-,D+,C,B,B+,D+,B-
2021,Emily Cangelosi,UC San Diego,BW,Junior,C+,C,B,C+,A-,C,C,C+,B,B+,A-,C,B-,B-,B,B,A-,B,B+,B,B,A-,B,C+,B,B,B,C,B,B+,A,C-,B+
2021,Julia Macabuhay,UC San Diego,BW,Junior,B,B-,A+,B,A,B-,B-,B,B+,A,A,B-,B+,B+,B+,A-,A,A-,A+,B+,B+,A+,A+,B-,A+,B+,A+,B-,A+,A-,A+,B-,A-
2021,Kendal Ellenbeck,UC San Diego,BW,Junior,C-,D+,D+,C-,B,D+,D+,C,C+,B,B,D+,C,C+,C,B-,B,B-,C-,C+,C+,C+,D+,D+,D+,C+,D+,D+,C-,B,B+,D+,B-
2021,Layla Ybarra-Harvey,UC San Diego,BW,Senior,C-,D,D,D+,B,D,D+,C-,C+,B,B,D+,C,C,C,B-,B,C+,D,C+,C+,C-,D,D+,D,C+,D,D,D,B-,B+,D,C+
2021,Madison Baxter,UC San Diego,BW,Junior,D+,D,D,D+,B-,D,D+,C-,C+,B,B,D+,C-,C,C,B-,B,C+,D,C+,C,C-,D,D,D,C-,D-,D,D,B-,B+,D,C+
2021,Parker Montgomery,UC San Diego,BW,Freshman,B-,C+,A-,B-,A,C+,C+,B-,B+,A-,A,C+,B,B,B,B+,A-,B+,A,B,B,A,A-,C+,A-,B,B+,C+,A-,B+,A,C,B+
2021,Sydney Brown,UC San Diego,BW,Junior,B-,C+,B+,B-,A,C+,C+,B-,B,A-,A-,C+,B-,B,B+,B+,A-,B,A-,B,B,A,B+,C+,B+,B+,B+,C+,B+,B+,A,C,B+
2021,Tyla Turner,UC San Diego,BW,Senior,B-,C,B+,B-,A,C+,C+,C+,B,A-,A-,C,B-,B-,B,B,A-,B,B+,B,B,A-,B,C+,B+,B,B,C+,B+,B+,A,C,B+
2021,Alyssa Marin,UC Santa Barbara,BW,Freshman,C+,C-,C+,C+,B+,C-,C-,C+,B-,B+,B+,C-,C+,B-,B-,B,B+,B,B-,B-,B-,B,C+,C-,C+,B-,C+,C-,B-,B,A-,D+,B
2021,Anya Choice,UC Santa Barbara,BW,Freshman,C,D+,C-,C,B+,D+,C-,C,B-,B+,B,D+,C+,C+,C+,B,B+,B-,C,C+,C+,B-,C-,C-,C-,C+,D+,D+,C-,B,B+,D+,B-
